gelF_I_3mm18	gelF_I_3mm18	gelF_I_3mm18	
0.399707	1.049	395.155	
0.204061	1.049	395.16	
0.302936	1.049	395.165	
0.504893	1.049	395.17	
0.454404	1.049	395.175	
0.302936	1.049	395.18	
0.384981	1.049	395.185	
0.553279	1.049	395.19	
0.445989	1.049	395.195	
0.250343	1.049	395.2	
0.290314	1.048	395.205	
0.433367	1.048	395.21	
0.317662	1.048	395.215	
0.191439	1.048	395.22	
0.370255	1.048	395.225	
0.601665	1.048	395.23	
0.509101	1.048	395.235	
0.328181	1.048	395.24	
0.418641	1.048	395.245	
0.578524	1.048	395.25	
0.424952	1.048	395.255	
0.216683	1.048	395.26	
0.30504	1.048	395.265	
0.479649	1.048	395.27	
0.418641	1.048	395.275	
0.258758	1.048	395.28	
0.347114	1.048	395.285	
0.511204	1.048	395.29	
0.408122	1.048	395.295	
0.258758	1.048	395.3	
0.334492	1.047	395.305	
0.530138	1.047	395.31	
0.420744	1.047	395.315	
0.260862	1.047	395.32	
0.403915	1.047	395.325	
0.603768	1.047	395.33	
0.467026	1.047	395.335	
0.267173	1.047	395.34	
0.36184	1.047	395.345	
0.523827	1.047	395.35	
0.406018	1.047	395.355	
0.206165	1.047	395.36	
0.294521	1.047	395.365	
0.492271	1.047	395.37	
0.420744	1.047	395.375	
0.279795	1.047	395.38	
0.389189	1.047	395.385	
0.574316	1.047	395.39	
0.460715	1.047	395.395	
0.25455	1.047	395.4	
0.319766	1.046	395.405	
0.48596	1.046	395.41	
0.351322	1.046	395.415	
0.187231	1.046	395.42	
0.370255	1.046	395.425	
0.597457	1.046	395.43	
0.479649	1.046	395.435	
0.252447	1.046	395.44	
0.349218	1.046	395.445	
0.519619	1.046	395.45	
0.399707	1.046	395.455	
0.19775	1.046	395.46	
0.334492	1.046	395.465	
0.530138	1.046	395.47	
0.441782	1.046	395.475	
0.248239	1.046	395.48	
0.372359	1.046	395.485	
0.551175	1.046	395.49	
0.467026	1.046	395.495	
0.269276	1.046	395.5	
0.334492	1.045	395.505	
0.504893	1.045	395.51	
0.355529	1.045	395.515	
0.168298	1.045	395.52	
0.326077	1.045	395.525	
0.568005	1.045	395.53	
0.458611	1.045	395.535	
0.250343	1.045	395.54	
0.380774	1.045	395.545	
0.586938	1.045	395.55	
0.477545	1.045	395.555	
0.256654	1.045	395.56	
0.338699	1.045	395.565	
0.528034	1.045	395.57	
0.418641	1.045	395.575	
0.208268	1.045	395.58	
0.311351	1.045	395.585	
0.530138	1.045	395.59	
0.483856	1.045	395.595	
0.317662	1.045	395.6	
0.393396	1.044	395.605	
0.540657	1.044	395.61	
0.397603	1.044	395.615	
0.153572	1.044	395.62	
0.28821	1.044	395.625	
0.494375	1.044	395.63	
0.403915	1.044	395.635	
0.237721	1.044	395.64	
0.37867	1.044	395.645	
0.591146	1.044	395.65	
0.462819	1.044	395.655	
0.241928	1.044	395.66	
0.321869	1.044	395.665	
0.515412	1.044	395.67	
0.439678	1.044	395.675	
0.246135	1.044	395.68	
0.37867	1.044	395.685	
0.586938	1.044	395.69	
0.509101	1.044	395.695	
0.279795	1.044	395.7	
0.323973	1.043	395.705	
0.460715	1.043	395.71	
0.321869	1.043	395.715	
0.157779	1.043	395.72	
0.307143	1.043	395.725	
0.570109	1.043	395.73	
0.50279	1.043	395.735	
0.302936	1.043	395.74	
0.374463	1.043	395.745	
0.515412	1.043	395.75	
0.389189	1.043	395.755	
0.185128	1.043	395.76	
0.284002	1.043	395.765	
0.496478	1.043	395.77	
0.450197	1.043	395.775	
0.300832	1.043	395.78	
0.399707	1.043	395.785	
0.57642	1.043	395.79	
0.471234	1.043	395.795	
0.258758	1.043	395.8	
0.292417	1.042	395.805	
0.441782	1.042	395.81	
0.347114	1.042	395.815	
0.199854	1.042	395.82	
0.363944	1.042	395.825	
0.580627	1.042	395.83	
0.50279	1.042	395.835	
0.294521	1.042	395.84	
0.340803	1.042	395.845	
0.509101	1.042	395.85	
0.414433	1.042	395.855	
0.262965	1.042	395.86	
0.384981	1.042	395.865	
0.572212	1.042	395.87	
0.46913	1.042	395.875	
0.267173	1.042	395.88	
0.298729	1.042	395.885	
0.443885	1.042	395.89	
0.391292	1.042	395.895	
0.25455	1.042	395.9	
0.372359	1.041	395.905	
0.586938	1.041	395.91	
0.515412	1.041	395.915	
0.332388	1.041	395.92	
0.410226	1.041	395.925	
0.540657	1.041	395.93	
0.382877	1.041	395.935	
0.145157	1.041	395.94	
0.250343	1.041	395.945	
0.467026	1.041	395.95	
0.4523	1.041	395.955	
0.349218	1.041	395.96	
0.496478	1.041	395.965	
0.675295	1.041	395.97	
0.549071	1.041	395.975	
0.294521	1.041	395.98	
0.317662	1.041	395.985	
0.437574	1.041	395.99	
0.374463	1.041	395.995	
0.252447	1.041	396	
0.370255	1.04	396.005	
0.572212	1.04	396.01	
0.43547	1.04	396.015	
0.216683	1.04	396.02	
0.294521	1.04	396.025	
0.445989	1.04	396.03	
0.332388	1.04	396.035	
0.178816	1.04	396.04	
0.351322	1.04	396.045	
0.595353	1.04	396.05	
0.513308	1.04	396.055	
0.326077	1.04	396.06	
0.382877	1.04	396.065	
0.519619	1.04	396.07	
0.406018	1.04	396.075	
0.229306	1.04	396.08	
0.326077	1.04	396.085	
0.546968	1.04	396.09	
0.481752	1.04	396.095	
0.315558	1.04	396.1	
0.3955	1.039	396.105	
0.534345	1.039	396.11	
0.36184	1.039	396.115	
0.122016	1.039	396.12	
0.218787	1.039	396.125	
0.4523	1.039	396.13	
0.380774	1.039	396.135	
0.256654	1.039	396.14	
0.401811	1.039	396.145	
0.63322	1.039	396.15	
0.494375	1.039	396.155	
0.273484	1.039	396.16	
0.328181	1.039	396.165	
0.496478	1.039	396.17	
0.393396	1.039	396.175	
0.237721	1.039	396.18	
0.363944	1.039	396.185	
0.578524	1.039	396.19	
0.511204	1.039	396.195	
0.311351	1.039	396.2	
0.366048	1.038	396.205	
0.50279	1.038	396.21	
0.380774	1.038	396.215	
0.189335	1.038	396.22	
0.315558	1.038	396.225	
0.517516	1.038	396.23	
0.437574	1.038	396.235	
0.277691	1.038	396.24	
0.406018	1.038	396.245	
0.563798	1.038	396.25	
0.433367	1.038	396.255	
0.252447	1.038	396.26	
0.355529	1.038	396.265	
0.568005	1.038	396.27	
0.477545	1.038	396.275	
0.317662	1.038	396.28	
0.408122	1.038	396.285	
0.582731	1.038	396.29	
0.460715	1.038	396.295	
0.229306	1.038	396.3	
0.267173	1.037	396.305	
0.399707	1.037	396.31	
0.286106	1.037	396.315	
0.143053	1.037	396.32	
0.330284	1.037	396.325	
0.597457	1.037	396.33	
0.521723	1.037	396.335	
0.34501	1.037	396.34	
0.3955	1.037	396.345	
0.521723	1.037	396.35	
0.363944	1.037	396.355	
0.157779	1.037	396.36	
0.281899	1.037	396.365	
0.509101	1.037	396.37	
0.479649	1.037	396.375	
0.330284	1.037	396.38	
0.454404	1.037	396.385	
0.599561	1.037	396.39	
0.448093	1.037	396.395	
0.218787	1.037	396.4	
0.262965	1.036	396.405	
0.416537	1.036	396.41	
0.313455	1.036	396.415	
0.176713	1.036	396.42	
0.355529	1.036	396.425	
0.612183	1.036	396.43	
0.50279	1.036	396.435	
0.311351	1.036	396.44	
0.355529	1.036	396.445	
0.504893	1.036	396.45	
0.3955	1.036	396.455	
0.225098	1.036	396.46	
0.336596	1.036	396.465	
0.549071	1.036	396.47	
0.492271	1.036	396.475	
0.340803	1.036	396.48	
0.408122	1.036	396.485	
0.551175	1.036	396.49	
0.401811	1.036	396.495	
0.178816	1.036	396.5	
0.279795	1.035	396.505	
0.4523	1.035	396.51	
0.370255	1.035	396.515	
0.248239	1.035	396.52	
0.401811	1.035	396.525	
0.629013	1.035	396.53	
0.496478	1.035	396.535	
0.248239	1.035	396.54	
0.286106	1.035	396.545	
0.458611	1.035	396.55	
0.380774	1.035	396.555	
0.227202	1.035	396.56	
0.370255	1.035	396.565	
0.612183	1.035	396.57	
0.574316	1.035	396.575	
0.370255	1.035	396.58	
0.399707	1.035	396.585	
0.494375	1.035	396.59	
0.357633	1.035	396.595	
0.136742	1.035	396.6	
0.210372	1.034	396.605	
0.43547	1.034	396.61	
0.387085	1.034	396.615	
0.277691	1.034	396.62	
0.431263	1.034	396.625	
0.616391	1.034	396.63	
0.450197	1.034	396.635	
0.231409	1.034	396.64	
0.315558	1.034	396.645	
0.513308	1.034	396.65	
0.450197	1.034	396.655	
0.296625	1.034	396.66	
0.408122	1.034	396.665	
0.601665	1.034	396.67	
0.458611	1.034	396.675	
0.227202	1.034	396.68	
0.292417	1.034	396.685	
0.464923	1.034	396.69	
0.422848	1.034	396.695	
0.307143	1.034	396.7	
0.410226	1.033	396.705	
0.584835	1.033	396.71	
0.437574	1.033	396.715	
0.208268	1.033	396.72	
0.290314	1.033	396.725	
0.475441	1.033	396.73	
0.363944	1.033	396.735	
0.218787	1.033	396.74	
0.3955	1.033	396.745	
0.639532	1.033	396.75	
0.532242	1.033	396.755	
0.307143	1.033	396.76	
0.36184	1.033	396.765	
0.517516	1.033	396.77	
0.389189	1.033	396.775	
0.195646	1.033	396.78	
0.311351	1.033	396.785	
0.530138	1.033	396.79	
0.500686	1.033	396.795	
0.336596	1.033	396.8	
0.422848	1.032	396.805	
0.557486	1.032	396.81	
0.391292	1.032	396.815	
0.170401	1.032	396.82	
0.275588	1.032	396.825	
0.494375	1.032	396.83	
0.422848	1.032	396.835	
0.27138	1.032	396.84	
0.429159	1.032	396.845	
0.631117	1.032	396.85	
0.506997	1.032	396.855	
0.279795	1.032	396.86	
0.328181	1.032	396.865	
0.492271	1.032	396.87	
0.391292	1.032	396.875	
0.237721	1.032	396.88	
0.351322	1.032	396.885	
0.553279	1.032	396.89	
0.460715	1.032	396.895	
0.260862	1.032	396.9	
0.319766	1.031	396.905	
0.475441	1.031	396.91	
0.342907	1.031	396.915	
0.183024	1.031	396.92	
0.338699	1.031	396.925	
0.59325	1.031	396.93	
0.504893	1.031	396.935	
0.298729	1.031	396.94	
0.384981	1.031	396.945	
0.538553	1.031	396.95	
0.391292	1.031	396.955	
0.199854	1.031	396.96	
0.319766	1.031	396.965	
0.565901	1.031	396.97	
0.511204	1.031	396.975	
0.349218	1.031	396.98	
0.439678	1.031	396.985	
0.591146	1.031	396.99	
0.441782	1.031	396.995	
0.220891	1.031	397	
0.284002	1.03	397.005	
0.464923	1.03	397.01	
0.372359	1.03	397.015	
0.21458	1.03	397.02	
0.36184	1.03	397.025	
0.578524	1.03	397.03	
0.46913	1.03	397.035	
0.229306	1.03	397.04	
0.317662	1.03	397.045	
0.509101	1.03	397.05	
0.46913	1.03	397.055	
0.323973	1.03	397.06	
0.43547	1.03	397.065	
0.599561	1.03	397.07	
0.477545	1.03	397.075	
0.248239	1.03	397.08	
0.252447	1.03	397.085	
0.393396	1.03	397.09	
0.326077	1.03	397.095	
0.233513	1.03	397.1	
0.36184	1.029	397.105	
0.589042	1.029	397.11	
0.481752	1.029	397.115	
0.258758	1.029	397.12	
0.313455	1.029	397.125	
0.448093	1.029	397.13	
0.328181	1.029	397.135	
0.178816	1.029	397.14	
0.311351	1.029	397.145	
0.580627	1.029	397.15	
0.525931	1.029	397.155	
0.370255	1.029	397.16	
0.429159	1.029	397.165	
0.544864	1.029	397.17	
0.406018	1.029	397.175	
0.206165	1.029	397.18	
0.279795	1.029	397.185	
0.454404	1.029	397.19	
0.427056	1.029	397.195	
0.296625	1.029	397.2	
0.393396	1.028	397.205	
0.534345	1.028	397.21	
0.3955	1.028	397.215	
0.191439	1.028	397.22	
0.309247	1.028	397.225	
0.515412	1.028	397.23	
0.464923	1.028	397.235	
0.342907	1.028	397.24	
0.464923	1.028	397.245	
0.629013	1.028	397.25	
0.473337	1.028	397.255	
0.250343	1.028	397.26	
0.292417	1.028	397.265	
0.429159	1.028	397.27	
0.349218	1.028	397.275	
0.216683	1.028	397.28	
0.349218	1.028	397.285	
0.551175	1.028	397.29	
0.498582	1.028	397.295	
0.338699	1.028	397.3	
0.408122	1.027	397.305	
0.506997	1.027	397.31	
0.347114	1.027	397.315	
0.157779	1.027	397.32	
0.300832	1.027	397.325	
0.50279	1.027	397.33	
0.422848	1.027	397.335	
0.330284	1.027	397.34	
0.462819	1.027	397.345	
0.614287	1.027	397.35	
0.454404	1.027	397.355	
0.19775	1.027	397.36	
0.250343	1.027	397.365	
0.401811	1.027	397.37	
0.315558	1.027	397.375	
0.193542	1.027	397.38	
0.366048	1.027	397.385	
0.59325	1.027	397.39	
0.538553	1.027	397.395	
0.370255	1.027	397.4	
0.410226	1.026	397.405	
0.492271	1.026	397.41	
0.290314	1.026	397.415	
0.0967712	1.026	397.42	
0.292417	1.026	397.425	
0.523827	1.026	397.43	
0.429159	1.026	397.435	
0.267173	1.026	397.44	
0.399707	1.026	397.445	
0.555383	1.026	397.45	
0.37867	1.026	397.455	
0.168298	1.026	397.46	
0.300832	1.026	397.465	
0.517516	1.026	397.47	
0.445989	1.026	397.475	
0.313455	1.026	397.48	
0.422848	1.026	397.485	
0.591146	1.026	397.49	
0.445989	1.026	397.495	
0.220891	1.026	397.5	
0.296625	1.025	397.505	
0.467026	1.025	397.51	
0.323973	1.025	397.515	
0.155675	1.025	397.52	
0.347114	1.025	397.525	
0.578524	1.025	397.53	
0.462819	1.025	397.535	
0.265069	1.025	397.54	
0.353425	1.025	397.545	
0.538553	1.025	397.55	
0.401811	1.025	397.555	
0.218787	1.025	397.56	
0.34501	1.025	397.565	
0.553279	1.025	397.57	
0.475441	1.025	397.575	
0.317662	1.025	397.58	
0.429159	1.025	397.585	
0.603768	1.025	397.59	
0.46913	1.025	397.595	
0.220891	1.025	397.6	
0.25455	1.024	397.605	
0.416537	1.024	397.61	
0.294521	1.024	397.615	
0.143053	1.024	397.62	
0.328181	1.024	397.625	
0.612183	1.024	397.63	
0.521723	1.024	397.635	
0.315558	1.024	397.64	
0.3955	1.024	397.645	
0.532242	1.024	397.65	
0.382877	1.024	397.655	
0.185128	1.024	397.66	
0.328181	1.024	397.665	
0.584835	1.024	397.67	
0.528034	1.024	397.675	
0.347114	1.024	397.68	
0.393396	1.024	397.685	
0.528034	1.024	397.69	
0.357633	1.024	397.695	
0.143053	1.024	397.7	
0.229306	1.023	397.705	
0.471234	1.023	397.71	
0.454404	1.023	397.715	
0.323973	1.023	397.72	
0.46913	1.023	397.725	
0.620598	1.023	397.73	
0.443885	1.023	397.735	
0.170401	1.023	397.74	
0.241928	1.023	397.745	
0.475441	1.023	397.75	
0.431263	1.023	397.755	
0.326077	1.023	397.76	
0.467026	1.023	397.765	
0.656361	1.023	397.77	
0.506997	1.023	397.775	
0.220891	1.023	397.78	
0.208268	1.023	397.785	
0.347114	1.023	397.79	
0.286106	1.023	397.795	
0.176713	1.023	397.8	
0.336596	1.022	397.805	
0.582731	1.022	397.81	
0.515412	1.022	397.815	
0.311351	1.022	397.82	
0.399707	1.022	397.825	
0.534345	1.022	397.83	
0.370255	1.022	397.835	
0.168298	1.022	397.84	
0.28821	1.022	397.845	
0.525931	1.022	397.85	
0.494375	1.022	397.855	
0.336596	1.022	397.86	
0.437574	1.022	397.865	
0.59325	1.022	397.87	
0.439678	1.022	397.875	
0.212476	1.022	397.88	
0.27138	1.022	397.885	
0.471234	1.022	397.89	
0.43547	1.022	397.895	
0.30504	1.022	397.9	
0.406018	1.021	397.905	
0.563798	1.021	397.91	
0.427056	1.021	397.915	
0.193542	1.021	397.92	
0.267173	1.021	397.925	
0.443885	1.021	397.93	
0.342907	1.021	397.935	
0.201957	1.021	397.94	
0.34501	1.021	397.945	
0.57642	1.021	397.95	
0.496478	1.021	397.955	
0.313455	1.021	397.96	
0.389189	1.021	397.965	
0.536449	1.021	397.97	
0.397603	1.021	397.975	
0.199854	1.021	397.98	
0.292417	1.021	397.985	
0.511204	1.021	397.99	
0.48596	1.021	397.995	
0.294521	1.021	398	
0.37867	1.02	398.005	
0.530138	1.02	398.01	
0.374463	1.02	398.015	
0.126223	1.02	398.02	
0.241928	1.02	398.025	
0.460715	1.02	398.03	
0.408122	1.02	398.035	
0.277691	1.02	398.04	
0.416537	1.02	398.045	
0.603768	1.02	398.05	
0.479649	1.02	398.055	
0.241928	1.02	398.06	
0.30504	1.02	398.065	
0.498582	1.02	398.07	
0.429159	1.02	398.075	
0.279795	1.02	398.08	
0.387085	1.02	398.085	
0.597457	1.02	398.09	
0.490167	1.02	398.095	
0.252447	1.02	398.1	
0.265069	1.019	398.105	
0.414433	1.019	398.11	
0.317662	1.019	398.115	
0.16409	1.019	398.12	
0.342907	1.019	398.125	
0.620598	1.019	398.13	
0.509101	1.019	398.135	
0.267173	1.019	398.14	
0.319766	1.019	398.145	
0.48596	1.019	398.15	
0.370255	1.019	398.155	
0.216683	1.019	398.16	
0.357633	1.019	398.165	
0.597457	1.019	398.17	
0.532242	1.019	398.175	
0.332388	1.019	398.18	
0.366048	1.019	398.185	
0.500686	1.019	398.19	
0.370255	1.019	398.195	
0.193542	1.019	398.2	
0.27138	1.018	398.205	
0.464923	1.018	398.21	
0.389189	1.018	398.215	
0.233513	1.018	398.22	
0.372359	1.018	398.225	
0.549071	1.018	398.23	
0.431263	1.018	398.235	
0.233513	1.018	398.24	
0.36184	1.018	398.245	
0.568005	1.018	398.25	
0.498582	1.018	398.255	
0.328181	1.018	398.26	
0.41233	1.018	398.265	
0.57642	1.018	398.27	
0.450197	1.018	398.275	
0.218787	1.018	398.28	
0.292417	1.018	398.285	
0.4523	1.018	398.29	
0.397603	1.018	398.295	
0.260862	1.018	398.3	
0.36184	1.017	398.305	
0.515412	1.017	398.31	
0.370255	1.017	398.315	
0.168298	1.017	398.32	
0.290314	1.017	398.325	
0.498582	1.017	398.33	
0.408122	1.017	398.335	
0.256654	1.017	398.34	
0.380774	1.017	398.345	
0.572212	1.017	398.35	
0.490167	1.017	398.355	
0.30504	1.017	398.36	
0.382877	1.017	398.365	
0.534345	1.017	398.37	
0.418641	1.017	398.375	
0.237721	1.017	398.38	
0.286106	1.017	398.385	
0.488064	1.017	398.39	
0.3955	1.017	398.395	
0.250343	1.017	398.4	
0.353425	1.016	398.405	
0.551175	1.016	398.41	
0.439678	1.016	398.415	
0.250343	1.016	398.42	
0.340803	1.016	398.425	
0.494375	1.016	398.43	
0.397603	1.016	398.435	
0.250343	1.016	398.44	
0.376566	1.016	398.445	
0.603768	1.016	398.45	
0.494375	1.016	398.455	
0.296625	1.016	398.46	
0.353425	1.016	398.465	
0.48596	1.016	398.47	
0.347114	1.016	398.475	
0.195646	1.016	398.48	
0.315558	1.016	398.485	
0.546968	1.016	398.49	
0.519619	1.016	398.495	
0.359736	1.016	398.5	
0.41233	1.015	398.505	
0.515412	1.015	398.51	
0.321869	1.015	398.515	
0.111497	1.015	398.52	
0.237721	1.015	398.525	
0.458611	1.015	398.53	
0.422848	1.015	398.535	
0.317662	1.015	398.54	
0.464923	1.015	398.545	
0.639532	1.015	398.55	
0.483856	1.015	398.555	
0.246135	1.015	398.56	
0.307143	1.015	398.565	
0.462819	1.015	398.57	
0.391292	1.015	398.575	
0.275588	1.015	398.58	
0.431263	1.015	398.585	
0.645843	1.015	398.59	
0.540657	1.015	398.595	
0.302936	1.015	398.6	
0.302936	1.014	398.605	
0.420744	1.014	398.61	
0.269276	1.014	398.615	
0.09046	1.014	398.62	
0.284002	1.014	398.625	
0.538553	1.014	398.63	
0.481752	1.014	398.635	
0.323973	1.014	398.64	
0.427056	1.014	398.645	
0.582731	1.014	398.65	
0.441782	1.014	398.655	
0.239824	1.014	398.66	
0.317662	1.014	398.665	
0.504893	1.014	398.67	
0.414433	1.014	398.675	
0.262965	1.014	398.68	
0.357633	1.014	398.685	
0.530138	1.014	398.69	
0.429159	1.014	398.695	
0.229306	1.014	398.7	
0.286106	1.013	398.705	
0.441782	1.013	398.71	
0.326077	1.013	398.715	
0.161987	1.013	398.72	
0.338699	1.013	398.725	
0.59325	1.013	398.73	
0.509101	1.013	398.735	
0.315558	1.013	398.74	
0.399707	1.013	398.745	
0.546968	1.013	398.75	
0.3955	1.013	398.755	
0.206165	1.013	398.76	
0.311351	1.013	398.765	
0.551175	1.013	398.77	
0.494375	1.013	398.775	
0.342907	1.013	398.78	
0.429159	1.013	398.785	
0.565901	1.013	398.79	
0.401811	1.013	398.795	
0.159883	1.013	398.8	
0.218787	1.012	398.805	
0.408122	1.012	398.81	
0.321869	1.012	398.815	
0.204061	1.012	398.82	
0.393396	1.012	398.825	
0.622702	1.012	398.83	
0.488064	1.012	398.835	
0.235617	1.012	398.84	
0.302936	1.012	398.845	
0.481752	1.012	398.85	
0.3955	1.012	398.855	
0.258758	1.012	398.86	
0.393396	1.012	398.865	
0.620598	1.012	398.87	
0.504893	1.012	398.875	
0.277691	1.012	398.88	
0.323973	1.012	398.885	
0.458611	1.012	398.89	
0.319766	1.012	398.895	
0.134638	1.012	398.9	
0.267173	1.011	398.905	
0.46913	1.011	398.91	
0.37867	1.011	398.915	
0.222995	1.011	398.92	
0.36184	1.011	398.925	
0.572212	1.011	398.93	
0.441782	1.011	398.935	
0.237721	1.011	398.94	
0.368151	1.011	398.945	
0.57642	1.011	398.95	
0.483856	1.011	398.955	
0.281899	1.011	398.96	
0.372359	1.011	398.965	
0.530138	1.011	398.97	
0.389189	1.011	398.975	
0.16409	1.011	398.98	
0.250343	1.011	398.985	
0.456508	1.011	398.99	
0.382877	1.011	398.995	
0.225098	1.011	399	
0.323973	1.01	399.005	
0.528034	1.01	399.01	
0.422848	1.01	399.015	
0.233513	1.01	399.02	
0.349218	1.01	399.025	
0.551175	1.01	399.03	
0.445989	1.01	399.035	
0.231409	1.01	399.04	
0.34501	1.01	399.045	
0.561694	1.01	399.05	
0.464923	1.01	399.055	
0.252447	1.01	399.06	
0.336596	1.01	399.065	
0.496478	1.01	399.07	
0.422848	1.01	399.075	
0.208268	1.01	399.08	
0.300832	1.01	399.085	
0.506997	1.01	399.09	
0.441782	1.01	399.095	
0.265069	1.01	399.1	
0.326077	1.009	399.105	
0.481752	1.009	399.11	
0.347114	1.009	399.115	
0.149364	1.009	399.12	
0.279795	1.009	399.125	
0.517516	1.009	399.13	
0.479649	1.009	399.135	
0.307143	1.009	399.14	
0.424952	1.009	399.145	
0.618494	1.009	399.15	
0.498582	1.009	399.155	
0.246135	1.009	399.16	
0.279795	1.009	399.165	
0.431263	1.009	399.17	
0.376566	1.009	399.175	
0.241928	1.009	399.18	
0.336596	1.009	399.185	
0.551175	1.009	399.19	
0.483856	1.009	399.195	
0.284002	1.009	399.2	
0.321869	1.008	399.205	
0.445989	1.008	399.21	
0.313455	1.008	399.215	
0.136742	1.008	399.22	
0.284002	1.008	399.225	
0.528034	1.008	399.23	
0.506997	1.008	399.235	
0.328181	1.008	399.24	
0.429159	1.008	399.245	
0.601665	1.008	399.25	
0.477545	1.008	399.255	
0.279795	1.008	399.26	
0.330284	1.008	399.265	
0.460715	1.008	399.27	
0.382877	1.008	399.275	
0.229306	1.008	399.28	
0.326077	1.008	399.285	
0.504893	1.008	399.29	
0.424952	1.008	399.295	
0.258758	1.008	399.3	
0.313455	1.007	399.305	
0.454404	1.007	399.31	
0.340803	1.007	399.315	
0.193542	1.007	399.32	
0.330284	1.007	399.325	
0.553279	1.007	399.33	
0.500686	1.007	399.335	
0.321869	1.007	399.34	
0.418641	1.007	399.345	
0.582731	1.007	399.35	
0.4523	1.007	399.355	
0.256654	1.007	399.36	
0.34501	1.007	399.365	
0.488064	1.007	399.37	
0.41233	1.007	399.375	
0.262965	1.007	399.38	
0.351322	1.007	399.385	
0.538553	1.007	399.39	
0.443885	1.007	399.395	
0.246135	1.007	399.4	
0.290314	1.006	399.405	
0.427056	1.006	399.41	
0.313455	1.006	399.415	
0.153572	1.006	399.42	
0.355529	1.006	399.425	
0.601665	1.006	399.43	
0.536449	1.006	399.435	
0.357633	1.006	399.44	
0.441782	1.006	399.445	
